id,rate,Signed Surprise
31003,18.4,-0.04099942949856268
31005,26.2,-0.018532496281167474
31007,23.3,-0.027138070292612858
31009,23.0,-0.02801153332330007
31011,21.1,-0.03346907999413276
31013,17.1,-0.04452876839949887
31015,16.7,-0.04560189875963964
31017,20.7,-0.034601506526999774
31019,34.6,0.007792357559317804
31021,21.3,-0.032900696872534906
31023,21.4,-0.03261596426900242
31025,27.7,-0.013967978057884292
31027,21.0,-0.03375272970153535
31029,21.0,-0.03375272970153535
31031,22.9,-0.028301980557917456
31033,25.4,-0.020935539634318944
31035,19.9,-0.03684890903075518
31037,15.4,-0.04904741266184239
31039,23.8,-0.02567525072323583
31041,24.0,-0.02508766513010391
31043,13.0,-0.05523615457178259
31045,36.9,0.014914240718243623
31047,15.8,-0.047994157640859486
31049,15.9,-0.04772988206990931
31051,21.2,-0.03318506891587046
31053,19.0,-0.03934920286451035
31055,39.7,0.02334293157352773
31057,23.3,-0.027138070292612858
31059,21.4,-0.03261596426900242
31061,17.3,-0.04398993111802598
31063,21.5,-0.0323308715092419
31065,17.4,-0.04371994600992465
31067,20.8,-0.03431894337604498
31069,22.5,-0.02946022354966094
31071,25.5,-0.020636361828142265
31073,29.5,-0.00839074170397717
31075,26.8,-0.016715848865020984
31077,16.3,-0.04666894628741695
31079,21.5,-0.0323308715092419
31081,25.0,-0.02212880007565716
31083,22.4,-0.02974889585083812
31085,18.3,-0.04127316539294763
31087,17.6,-0.04317884507293961
31089,22.4,-0.02974889585083812
31091,26.4,-0.01792831038312545
31093,21.1,-0.03346907999413276
31095,17.8,-0.04263623944808697
31097,17.5,-0.043449583847645426
31099,26.7,-0.01701947455759
31101,20.5,-0.03516554340901288
31103,25.0,-0.02212880007565716
31105,16.1,-0.047200179964623064
31107,21.6,-0.03204541899631827
31109,39.5,0.022749826718424838
31111,23.2,-0.027429577802073887
31113,19.6,-0.03768565223131907
31115,25.3,-0.02123437273259594
31117,22.0,-0.030900019442811084
31119,23.0,-0.02801153332330007
31121,17.8,-0.04263623944808697
31123,19.5,-0.037963832052909735
31125,18.3,-0.04127316539294763
31127,27.8,-0.013660972309111369
31129,20.9,-0.03403601763137822
31131,23.4,-0.02684621013393036
31133,17.1,-0.04452876839949887
31135,28.1,-0.012737940111486878
31137,23.5,-0.026553997712472674
31139,23.2,-0.027429577802073887
31141,21.8,-0.03147343631873797
31143,21.8,-0.03147343631873797
31145,19.1,-0.03907286721903114
31147,19.0,-0.03934920286451035
31149,23.2,-0.027429577802073887
31151,17.8,-0.04263623944808697
31153,39.8,0.023638962602706984
31155,25.4,-0.020935539634318944
31157,22.9,-0.028301980557917456
31159,28.9,-0.010261806024468918
31161,22.8,-0.028592073589012446
31163,20.2,-0.036008869012571935
31165,30.6,-0.004929636642167573
31167,17.8,-0.04263623944808697
31169,18.8,-0.039900763404177184
31171,24.7,-0.023020111678351066
31173,16.4,-0.04640275624749266
31175,24.2,-0.024498679689069266
31177,29.9,-0.007136757120404384
31179,32.4,0.0008169269944456468
31181,23.0,-0.02801153332330007
31183,19.4,-0.03824164388470402
31185,28.4,-0.01181189283403083
32001,18.8,-0.039900763404177184
32003,24.5,-0.02361258346204954
32005,29.4,-0.008703413219003784
32007,16.6,-0.04586923203184626
32009,16.1,-0.047200179964623064
32011,8.8,-0.06551113606422829
32013,16.8,-0.04533418531173978
32015,12.4,-0.05674781981694577
32017,19.6,-0.03768565223131907
32019,14.4,-0.051653456951420595
32021,14.9,-0.05035529039667486
32023,10.7,-0.06095220240697043
32027,11.1,-0.059973481714181286
32029,31.4,-0.0023876295807269492
32031,30.8,-0.004296087282272581
32033,13.2,-0.05472908030569018
32510,22.2,-0.03032517156081257
33001,32.6,0.001457554833093737
33003,34.3,0.006850475155816095
33005,33.1,0.0030534675826742407
33007,18.2,-0.04154652817199804
33009,40.6,0.025994647408662867
33011,38.1,0.018559398205191705
33013,35.6,0.010910493678348846
33015,41.4,0.028327858800457666
33017,35.8,0.01153013639088432
33019,28.1,-0.012737940111486878
34001,28.1,-0.012737940111486878
34003,49.3,0.05011775784797621
34005,38.0,0.01825750641963001
34007,32.5,0.0011374022132460769
34009,32.8,0.002096890978991879
34011,15.6,-0.04852155552536667
34013,35.5,0.010600172713441441
34015,33.0,0.0027349328317324427
34017,42.3,0.030925612034801032
34019,52.7,0.058762991021942386
34021,42.6,0.03178510387133712
34023,43.6,0.03462668142050874
34025,46.0,0.04129755278318523
34027,54.1,0.06218794950000921
34029,30.0,-0.006822438032522759
34031,28.2,-0.012429592229269265
34033,21.0,-0.03375272970153535
34035,54.7,0.0636311593848905
34037,36.1,0.012457097227299187
34039,36.0,0.012148444508605498
34041,33.0,0.0027349328317324427
35001,34.4,0.007164764938956293
35003,15.7,-0.048258048945978266
35005,18.0,-0.04209213264876381
35006,14.2,-0.05216999124383429
35007,21.7,-0.031759607132395166
35009,19.2,-0.0387961618909615
35011,13.0,-0.05523615457178259
35013,27.1,-0.015802935563514448
35015,16.2,-0.04693475434460947
35017,28.8,-0.010572489240306761
35019,7.6,-0.06831269364441188
35021,21.7,-0.031759607132395166
35023,14.6,-0.05113535943315099
35025,13.6,-0.05371017657047494
35027,25.8,-0.01973676385073006
35028,67.4,0.09047437602496113
35029,12.5,-0.05649687407226172
35031,11.4,-0.05923516440166776
35033,11.0,-0.06021877389043915
35035,17.5,-0.043449583847645426
35037,17.1,-0.04452876839949887
35039,19.3,-0.03851908730495835
35041,23.9,-0.025381633098259655
35043,30.5,-0.005245921735213401
35045,14.9,-0.05035529039667486
35047,21.4,-0.03261596426900242
35049,41.0,0.027164074582787235
35051,21.1,-0.03346907999413276
35053,22.0,-0.030900019442811084
35055,28.7,-0.010882839873989752
35057,14.8,-0.05061570248076457
35059,11.7,-0.05849319668792731
35061,18.5,-0.04072532092141857
36001,41.8,0.029485975187756183
36003,20.9,-0.03403601763137822
36005,20.1,-0.03628924797010986
36007,28.4,-0.01181189283403083
36009,19.1,-0.03907286721903114
36011,22.6,-0.029171195476898455
36013,22.2,-0.03032517156081257
36015,23.3,-0.027138070292612858
36017,18.7,-0.04017598744414816
36019,22.9,-0.028301980557917456
36021,32.7,0.0017773845299169028
36023,28.0,-0.013045952985319485
36025,22.6,-0.029171195476898455
36027,35.0,0.009043585561761302
36029,34.4,0.007164764938956293
36031,26.8,-0.016715848865020984
36033,19.1,-0.03907286721903114
36035,18.2,-0.04154652817199804
36037,22.3,-0.03003721198624266
36039,22.1,-0.030612774178608547
36041,16.8,-0.04533418531173978
36043,21.5,-0.0323308715092419
36045,22.2,-0.03032517156081257
36047,37.5,0.016742933047431345
36049,18.4,-0.04099942949856268
36051,26.5,-0.01762570567695244
36053,26.2,-0.018532496281167474
36055,38.6,0.02006372271990839
36057,17.8,-0.04263623944808697
36059,46.0,0.04129755278318523
36061,61.3,0.07849363203154205
36063,24.6,-0.023316521415513814
36065,25.7,-0.020036973568285425
36067,35.9,0.01183945744733887
36069,36.3,0.013073398243808019
36071,30.3,-0.0058775110876773656
36073,16.2,-0.04693475434460947
36075,19.0,-0.03934920286451035
36077,31.1,-0.003343320267220757
36079,39.6,0.023046552820189317
36081,32.2,0.00017501005302690892
36083,32.0,-0.00046751248785054724
36085,33.9,0.005590034038132202
36087,41.1,0.027455550632273
36089,23.8,-0.02567525072323583
36091,41.4,0.028327858800457666
36093,32.1,-0.00014636435203720203
36095,22.4,-0.02974889585083812
36097,23.5,-0.026553997712472674
36099,21.1,-0.03346907999413276
36101,23.6,-0.02626143341383984
36103,36.3,0.013073398243808019
36105,24.8,-0.02272335462622225
36107,26.0,-0.019135315074784928
36109,53.5,0.06072991172252848
36111,32.5,0.0011374022132460769
36113,31.3,-0.0027065174486843838
36115,20.5,-0.03516554340901288
36117,22.6,-0.029171195476898455
36119,48.9,0.04907081867992862
36121,17.7,-0.04290773012652442
36123,25.2,-0.02153286075293395
37001,24.8,-0.02272335462622225
37003,14.2,-0.05216999124383429
37005,17.3,-0.04398993111802598
37007,11.3,-0.059481676455433376
37009,19.7,-0.037407104840710866
37011,20.7,-0.034601506526999774
37013,20.6,-0.03488370667478389
37015,13.6,-0.05371017657047494
37017,15.8,-0.047994157640859486
37019,29.9,-0.007136757120404384
37021,40.1,0.02452496557573575
37023,16.4,-0.04640275624749266
37025,32.3,0.0004961295001144805
37027,15.7,-0.048258048945978266
37029,17.1,-0.04452876839949887
37031,29.1,-0.009639443220572252
37033,15.9,-0.04772988206990931
37035,22.6,-0.029171195476898455
37037,42.4,0.031212467632297854
37039,19.0,-0.03934920286451035
37041,21.7,-0.031759607132395166
37043,23.7,-0.025968517622788734
37045,17.6,-0.04317884507293961
37047,13.8,-0.05319835489158227
37049,25.3,-0.02123437273259594
37051,25.5,-0.020636361828142265
37053,23.5,-0.026553997712472674
37055,34.7,0.00810565972224921
37057,18.5,-0.04072532092141857
37059,24.0,-0.02508766513010391
37061,12.1,-0.05749825177873958
37063,48.2,0.0472238259604779
37065,13.6,-0.05371017657047494
37067,34.0,0.005905635945839074
37069,22.0,-0.030900019442811084
37071,21.2,-0.03318506891587046
37073,14.3,-0.051911919738563544
37075,12.9,-0.055489095590864485
37077,22.5,-0.02946022354966094
37079,11.0,-0.06021877389043915
37081,36.0,0.012148444508605498
37083,14.4,-0.051653456951420595
37085,21.9,-0.031186906955717245
37087,26.0,-0.019135315074784928
37089,31.8,-0.0011088426647299543
37091,14.9,-0.05035529039667486
37093,17.7,-0.04290773012652442
37095,9.2,-0.06456381701696155
37097,28.4,-0.01181189283403083
37099,30.4,-0.0055618799945966685
37101,22.9,-0.028301980557917456
37103,12.2,-0.057248509170526
37105,21.5,-0.0323308715092419
37107,14.9,-0.05035529039667486
37109,23.0,-0.02801153332330007
37111,17.4,-0.04371994600992465
37113,23.8,-0.02567525072323583
37115,28.5,-0.011502542016374625
37117,16.4,-0.04640275624749266
37119,45.4,0.039649754705706974
37121,20.5,-0.03516554340901288
37123,15.7,-0.048258048945978266
37125,37.4,0.01643899800944584
37127,20.8,-0.03431894337604498
37129,40.6,0.025994647408662867
37131,13.8,-0.05319835489158227
37133,22.9,-0.028301980557917456
37135,59.7,0.07506542584909506
37137,18.5,-0.04072532092141857
37139,22.1,-0.030612774178608547
37141,27.9,-0.01335363050127003
37143,20.2,-0.036008869012571935
37145,15.6,-0.04852155552536667
37147,32.7,0.0017773845299169028
37149,29.1,-0.009639443220572252
37151,15.7,-0.048258048945978266
37153,15.7,-0.048258048945978266
37155,13.7,-0.053454462811305066
37157,15.1,-0.049833301362519844
37159,18.5,-0.04072532092141857
37161,17.8,-0.04263623944808697
37163,13.7,-0.053454462811305066
37165,15.5,-0.04878467691802377
37167,17.3,-0.04398993111802598
37169,14.1,-0.05242767099037619
37171,18.0,-0.04209213264876381
37173,18.2,-0.04154652817199804
37175,32.6,0.001457554833093737
37177,10.6,-0.061195860845239945
37179,35.4,0.010289519135697884
37181,14.8,-0.05061570248076457
37183,52.8,0.05901027766736867
37185,15.8,-0.047994157640859486
37187,11.5,-0.058988246748626835
37189,42.2,0.030638398650506875
37191,19.0,-0.03934920286451035
37193,15.8,-0.047994157640859486
37195,19.6,-0.03768565223131907
37197,11.6,-0.05874092400743427
37199,20.3,-0.03572812499062007
38001,25.6,-0.02033683968331238
38003,29.4,-0.008703413219003784
38005,16.2,-0.04693475434460947
38007,26.3,-0.018230574038605372
38009,24.0,-0.02508766513010391
38011,24.2,-0.024498679689069266
38013,22.8,-0.028592073589012446
38015,35.8,0.01153013639088432
38017,40.2,0.024819601934631653
38019,19.5,-0.037963832052909735
38021,28.8,-0.010572489240306761
38023,18.5,-0.04072532092141857
38025,21.3,-0.032900696872534906
38027,26.2,-0.018532496281167474
38029,18.2,-0.04154652817199804
38031,26.7,-0.01701947455759
38033,26.9,-0.01641188356300462
38035,35.6,0.010910493678348846
38037,18.1,-0.04181951740213328
38039,25.8,-0.01973676385073006
38041,13.0,-0.05523615457178259
38043,17.7,-0.04290773012652442
38045,24.6,-0.023316521415513814
38047,19.6,-0.03768565223131907
38049,21.4,-0.03261596426900242
38051,15.6,-0.04852155552536667
38053,25.8,-0.01973676385073006
38055,20.8,-0.03431894337604498
38057,21.7,-0.031759607132395166
38059,26.9,-0.01641188356300462
38061,20.4,-0.035447016318373506
38063,25.0,-0.02212880007565716
38065,21.1,-0.03346907999413276
38067,20.6,-0.03488370667478389
38069,21.0,-0.03375272970153535
38071,26.4,-0.01792831038312545
38073,19.1,-0.03907286721903114
38075,20.1,-0.03628924797010986
38077,21.3,-0.032900696872534906
38079,19.6,-0.03768565223131907
38081,18.5,-0.04072532092141857
38083,14.6,-0.05113535943315099
38085,15.0,-0.05009448986765052
38087,25.9,-0.019436210897529692
38089,22.4,-0.02974889585083812
38091,30.9,-0.003978823677333244
38093,23.7,-0.025968517622788734
38095,17.0,-0.044797619684165756
38097,28.9,-0.010261806024468918
38099,17.2,-0.04425953872916073
38101,29.3,-0.0090157542037029
38103,22.2,-0.03032517156081257
38105,23.6,-0.02626143341383984
39001,13.2,-0.05472908030569018
39003,18.9,-0.039625168401764346
39005,20.9,-0.03403601763137822
39007,14.3,-0.051911919738563544
39009,30.2,-0.006192814681137449
39011,18.9,-0.039625168401764346
39013,16.7,-0.04560189875963964
39015,14.9,-0.05035529039667486
39017,30.2,-0.006192814681137449
39019,13.3,-0.05447494803968236
39021,16.1,-0.047200179964623064
39023,18.7,-0.04017598744414816
39025,28.6,-0.011192857581067188
39027,18.9,-0.039625168401764346
39029,14.9,-0.05035529039667486
39031,13.2,-0.05472908030569018
39033,14.4,-0.051653456951420595
39035,32.5,0.0011374022132460769
39037,15.8,-0.047994157640859486
39039,18.0,-0.04209213264876381
39041,54.3,0.06267067264186785
39043,23.2,-0.027429577802073887
39045,27.6,-0.014274647395894834
39047,16.3,-0.04666894628741695
39049,40.0,0.02422997998158384
39051,17.6,-0.04317884507293961
39053,15.9,-0.04772988206990931
39055,38.0,0.01825750641963001
39057,39.2,0.021857568067755795
39059,14.6,-0.05113535943315099
39061,37.9,0.017955273188818118
39063,27.1,-0.015802935563514448
39065,16.2,-0.04693475434460947
39067,11.6,-0.05874092400743427
39069,17.2,-0.04425953872916073
39071,13.4,-0.054220419670353466
39073,14.4,-0.051653456951420595
39075,9.7,-0.06337028567387672
39077,14.4,-0.051653456951420595
39079,14.5,-0.051394603358102434
39081,15.8,-0.047994157640859486
39083,23.0,-0.02801153332330007
39085,27.4,-0.014886975429166689
39087,14.9,-0.05035529039667486
39089,26.1,-0.018834076747816585
39091,16.5,-0.04613618467820464
39093,24.9,-0.022426250633977084
39095,26.3,-0.018230574038605372
39097,17.5,-0.043449583847645426
39099,24.2,-0.024498679689069266
39101,12.5,-0.05649687407226172
39103,33.9,0.005590034038132202
39105,13.1,-0.054982815979688765
39107,18.3,-0.04127316539294763
39109,23.3,-0.027138070292612858
39111,12.5,-0.05649687407226172
39113,27.9,-0.01335363050127003
39115,10.2,-0.062166392010647754
39117,13.8,-0.05319835489158227
39119,16.1,-0.047200179964623064
39121,9.9,-0.06288996795062107
39123,23.1,-0.027720732275018492
39125,15.6,-0.04852155552536667
39127,12.2,-0.057248509170526
39129,18.4,-0.04099942949856268
39131,12.6,-0.05624552828069421
39133,29.0,-0.0099507905702145
39135,16.3,-0.04666894628741695
39137,20.9,-0.03403601763137822
39139,18.3,-0.04127316539294763
39141,15.8,-0.047994157640859486
39143,16.1,-0.047200179964623064
39145,15.7,-0.048258048945978266
39147,16.8,-0.04533418531173978
39149,18.7,-0.04017598744414816
39151,22.8,-0.028592073589012446
39153,32.5,0.0011374022132460769
39155,18.7,-0.04017598744414816
39157,17.4,-0.04371994600992465
39159,35.5,0.010600172713441441
39161,16.6,-0.04586923203184626
39163,12.8,-0.05574163854461089
39165,43.0,0.03292606530668679
39167,18.8,-0.039900763404177184
39169,22.2,-0.03032517156081257
39171,15.2,-0.04957172534898089
39173,33.5,0.004324357771004848
39175,17.2,-0.04425953872916073
40001,11.6,-0.05874092400743427
40003,21.8,-0.03147343631873797
40005,15.0,-0.05009448986765052
40007,19.9,-0.03684890903075518
40009,16.8,-0.04533418531173978
40011,16.5,-0.04613618467820464
40013,21.9,-0.031186906955717245
40015,15.4,-0.04904741266184239
40017,27.4,-0.014886975429166689
40019,20.5,-0.03516554340901288
40021,26.3,-0.018230574038605372
40023,13.4,-0.054220419670353466
40025,22.8,-0.028592073589012446
40027,33.4,0.004007123203590405
40029,17.3,-0.04398993111802598
40031,22.2,-0.03032517156081257
40033,13.7,-0.053454462811305066
40035,14.7,-0.050875725649957106
40037,17.0,-0.044797619684165756
40039,24.8,-0.02272335462622225
40041,18.1,-0.04181951740213328
40043,24.0,-0.02508766513010391
40045,20.1,-0.03628924797010986
40047,22.9,-0.028301980557917456
40049,14.7,-0.050875725649957106
40051,19.9,-0.03684890903075518
40053,24.6,-0.023316521415513814
40055,12.3,-0.056998365016272916
40057,20.7,-0.034601506526999774
40059,19.3,-0.03851908730495835
40061,16.2,-0.04693475434460947
40063,12.9,-0.055489095590864485
40065,23.3,-0.027138070292612858
40067,14.7,-0.050875725649957106
40069,20.1,-0.03628924797010986
40071,18.9,-0.039625168401764346
40073,22.4,-0.02974889585083812
40075,17.2,-0.04425953872916073
40077,17.2,-0.04425953872916073
40079,14.6,-0.05113535943315099
40081,15.5,-0.04878467691802377
40083,27.7,-0.013967978057884292
40085,13.5,-0.053965495685188644
40087,25.0,-0.02212880007565716
40089,13.4,-0.054220419670353466
40091,13.9,-0.052941853294024614
40093,20.0,-0.03656926144817284
40095,14.8,-0.05061570248076457
40097,14.3,-0.051911919738563544
40099,17.4,-0.04371994600992465
40101,20.4,-0.035447016318373506
40103,23.2,-0.027429577802073887
40105,11.5,-0.058988246748626835
40107,11.6,-0.05874092400743427
40109,32.0,-0.00046751248785054724
40111,14.1,-0.05242767099037619
40113,18.0,-0.04209213264876381
40115,14.5,-0.051394603358102434
40117,16.6,-0.04586923203184626
40119,37.4,0.01643899800944584
40121,16.1,-0.047200179964623064
40123,28.2,-0.012429592229269265
40125,18.3,-0.04127316539294763
40127,14.3,-0.051911919738563544
40129,16.2,-0.04693475434460947
40131,24.9,-0.022426250633977084
40133,14.3,-0.051911919738563544
40135,14.4,-0.051653456951420595
40137,16.9,-0.0450660921372379
40139,22.1,-0.030612774178608547
40141,17.3,-0.04398993111802598
40143,31.8,-0.0011088426647299543
40145,23.2,-0.027429577802073887
40147,28.5,-0.011502542016374625
40149,20.8,-0.03431894337604498
40151,30.3,-0.0058775110876773656
40153,19.4,-0.03824164388470402
41001,23.7,-0.025968517622788734
41003,54.1,0.06218794950000921
41005,37.4,0.01643899800944584
41007,24.4,-0.023908297441484136
41009,18.5,-0.04072532092141857
41011,17.8,-0.04263623944808697
41013,19.8,-0.037128190300902975
41015,24.6,-0.023316521415513814
41017,35.4,0.010289519135697884
41019,17.3,-0.04398993111802598
41021,17.4,-0.04371994600992465
41023,18.9,-0.039625168401764346
41025,18.4,-0.04099942949856268
41027,32.0,-0.00046751248785054724
41029,27.8,-0.013660972309111369
41031,19.4,-0.03824164388470402
41033,17.5,-0.043449583847645426
41035,20.0,-0.03656926144817284
41037,16.4,-0.04640275624749266
41039,30.5,-0.005245921735213401
41041,24.9,-0.022426250633977084
41043,19.3,-0.03851908730495835
41045,13.7,-0.053454462811305066
41047,23.5,-0.026553997712472674
41049,9.0,-0.06503831307185995
41051,45.9,0.04102385013710404
41053,31.0,-0.0036612345625553332
41055,17.3,-0.04398993111802598
41057,21.8,-0.03147343631873797
41059,17.2,-0.04425953872916073
41061,24.5,-0.02361258346204954
41063,26.4,-0.01792831038312545
41065,19.6,-0.03768565223131907
41067,44.4,0.03687382382006595
41069,14.9,-0.05035529039667486
41071,26.9,-0.01641188356300462
42001,22.3,-0.03003721198624266
42003,41.6,0.028907627036092964
42005,16.7,-0.04560189875963964
42007,24.7,-0.023020111678351066
42009,14.7,-0.050875725649957106
42011,24.9,-0.022426250633977084
42013,21.3,-0.032900696872534906
42015,18.7,-0.04017598744414816
42017,41.3,0.028037443129758248
42019,36.0,0.012148444508605498
42021,21.1,-0.03346907999413276
42023,13.7,-0.053454462811305066
42025,17.9,-0.042364373476287624
42027,45.5,0.039925316651559524
42029,53.0,0.05950363504597373
42031,22.1,-0.030612774178608547
42033,15.1,-0.049833301362519844
42035,19.5,-0.037963832052909735
42037,22.9,-0.028301980557917456
42039,21.1,-0.03346907999413276
42041,36.6,0.013995333472930534
42043,30.8,-0.004296087282272581
42045,39.0,0.021260999077240945
42047,19.6,-0.03768565223131907
42049,27.9,-0.01335363050127003
42051,17.3,-0.04398993111802598
42053,8.1,-0.06715277794072015
42055,21.6,-0.03204541899631827
42057,13.6,-0.05371017657047494
42059,17.6,-0.04317884507293961
42061,17.4,-0.04371994600992465
42063,23.0,-0.02801153332330007
42065,15.9,-0.04772988206990931
42067,14.5,-0.051394603358102434
42069,28.3,-0.012120909687435889
42071,27.3,-0.015192633417346413
42073,22.1,-0.030612774178608547
42075,20.7,-0.034601506526999774
42077,29.9,-0.007136757120404384
42079,22.9,-0.028301980557917456
42081,23.4,-0.02684621013393036
42083,18.9,-0.039625168401764346
42085,22.8,-0.028592073589012446
42087,11.9,-0.05799653034691506
42089,24.7,-0.023020111678351066
42091,49.3,0.05011775784797621
42093,31.6,-0.0017488825605957113
42095,30.3,-0.0058775110876773656
42097,16.6,-0.04586923203184626
42099,16.7,-0.04560189875963964
42101,29.7,-0.007764408440294086
42103,26.8,-0.016715848865020984
42105,15.4,-0.04904741266184239
42107,16.6,-0.04586923203184626
42109,19.8,-0.037128190300902975
42111,15.9,-0.04772988206990931
42113,17.2,-0.04425953872916073
42115,18.6,-0.04045084009308867
42117,19.1,-0.03907286721903114
42119,26.0,-0.019135315074784928
42121,18.7,-0.04017598744414816
42123,19.5,-0.037963832052909735
42125,30.0,-0.006822438032522759
42127,20.4,-0.035447016318373506
42129,29.1,-0.009639443220572252
42131,19.6,-0.03768565223131907
42133,24.9,-0.022426250633977084
44001,49.0,0.049333133864530254
44003,33.3,0.003689563096947177
44005,48.1,0.046958434459557115
44007,29.0,-0.0099507905702145
44009,46.1,0.04157088227531601
45001,15.6,-0.04852155552536667
45003,26.4,-0.01792831038312545
45005,9.2,-0.06456381701696155
45007,22.2,-0.03032517156081257
45009,18.8,-0.039900763404177184
45011,12.5,-0.05649687407226172
45013,41.2,0.02774667361067089
45015,25.0,-0.02212880007565716
45017,19.9,-0.03684890903075518
45019,43.6,0.03462668142050874
45021,14.2,-0.05216999124383429
45023,13.4,-0.054220419670353466
45025,10.4,-0.06168194799333503
45027,15.1,-0.049833301362519844
45029,14.6,-0.05113535943315099
45031,18.4,-0.04099942949856268
45033,11.1,-0.059973481714181286
45035,28.2,-0.012429592229269265
45037,16.7,-0.04560189875963964
45039,16.9,-0.0450660921372379
45041,23.6,-0.02626143341383984
45043,27.3,-0.015192633417346413
45045,35.1,0.009355566159920394
45047,24.6,-0.023316521415513814
45049,11.9,-0.05799653034691506
45051,23.6,-0.02626143341383984
45053,17.8,-0.04263623944808697
45055,20.3,-0.03572812499062007
45057,26.9,-0.01641188356300462
45059,16.2,-0.04693475434460947
45061,15.9,-0.04772988206990931
45063,30.4,-0.0055618799945966685
45065,20.5,-0.03516554340901288
45067,13.5,-0.053965495685188644
45069,8.9,-0.0652749339731532
45071,17.9,-0.042364373476287624
45073,25.8,-0.01973676385073006
45075,19.9,-0.03684890903075518
45077,26.0,-0.019135315074784928
45079,39.1,0.021559456313435754
45081,16.8,-0.04533418531173978
45083,24.5,-0.02361258346204954
45085,19.3,-0.03851908730495835
45087,11.3,-0.059481676455433376
45089,12.3,-0.056998365016272916
45091,33.3,0.003689563096947177
46003,21.5,-0.0323308715092419
46005,20.5,-0.03516554340901288
46007,15.7,-0.048258048945978266
46009,18.3,-0.04127316539294763
46011,40.3,0.025113888678443143
46013,29.4,-0.008703413219003784
46015,27.1,-0.015802935563514448
46017,8.5,-0.06621722400538695
46019,19.2,-0.0387961618909615
46021,28.0,-0.013045952985319485
46023,18.6,-0.04045084009308867
46025,19.1,-0.03907286721903114
46027,49.9,0.051676516620462444
46029,21.5,-0.0323308715092419
46031,17.8,-0.04263623944808697
46033,23.5,-0.026553997712472674
46035,26.5,-0.01762570567695244
46037,21.6,-0.03204541899631827
46039,22.2,-0.03032517156081257
46041,16.6,-0.04586923203184626
46043,15.5,-0.04878467691802377
46045,26.3,-0.018230574038605372
46047,21.1,-0.03346907999413276
46049,26.9,-0.01641188356300462
46051,21.9,-0.031186906955717245
46053,20.2,-0.036008869012571935
46055,15.6,-0.04852155552536667
46057,21.0,-0.03375272970153535
46059,22.1,-0.030612774178608547
46061,18.5,-0.04072532092141857
46063,26.0,-0.019135315074784928
46065,34.7,0.00810565972224921
46067,25.2,-0.02153286075293395
46069,24.5,-0.02361258346204954
46071,17.8,-0.04263623944808697
46073,22.5,-0.02946022354966094
46075,25.7,-0.020036973568285425
46077,21.5,-0.0323308715092419
46079,33.1,0.0030534675826742407
46081,35.0,0.009043585561761302
46083,37.6,0.01704652844397782
46085,20.3,-0.03572812499062007
46087,24.1,-0.024793347200179824
46089,17.7,-0.04290773012652442
46091,24.1,-0.024793347200179824
46093,27.2,-0.015497953580596266
46095,12.0,-0.05774759233869473
46097,18.5,-0.04072532092141857
46099,33.1,0.0030534675826742407
46101,21.3,-0.032900696872534906
46103,31.5,-0.0020684178427058998
46105,20.3,-0.03572812499062007
46107,22.3,-0.03003721198624266
46109,17.3,-0.04398993111802598
46111,21.6,-0.03204541899631827
46115,21.8,-0.03147343631873797
46117,32.1,-0.00014636435203720203
46119,25.0,-0.02212880007565716
46121,15.6,-0.04852155552536667
46123,22.3,-0.03003721198624266
46125,23.7,-0.025968517622788734
46127,30.6,-0.004929636642167573
46129,24.9,-0.022426250633977084
46135,25.7,-0.020036973568285425
46137,16.4,-0.04640275624749266
47001,23.3,-0.027138070292612858
47003,16.6,-0.04586923203184626
47005,12.3,-0.056998365016272916
47007,12.0,-0.05774759233869473
47009,24.2,-0.024498679689069266
47011,22.3,-0.03003721198624266
47013,12.4,-0.05674781981694577
47015,15.8,-0.047994157640859486
47017,18.0,-0.04209213264876381
47019,17.5,-0.043449583847645426
47021,21.0,-0.03375272970153535
47023,16.0,-0.0474652226919284
47025,16.1,-0.047200179964623064
47027,13.9,-0.052941853294024614
47029,11.6,-0.05874092400743427
47031,20.5,-0.03516554340901288
47033,13.8,-0.05319835489158227
47035,18.5,-0.04072532092141857
47037,41.7,0.02919697881857512
47039,14.5,-0.051394603358102434
47041,16.7,-0.04560189875963964
47043,16.2,-0.04693475434460947
47045,16.1,-0.047200179964623064
47047,22.2,-0.03032517156081257
47049,16.0,-0.0474652226919284
47051,20.8,-0.03431894337604498
47053,18.4,-0.04099942949856268
47055,16.5,-0.04613618467820464
47057,10.7,-0.06095220240697043
47059,16.7,-0.04560189875963964
47061,13.2,-0.05472908030569018
47063,16.8,-0.04533418531173978
47065,32.2,0.00017501005302690892
47067,11.2,-0.059727782397508374
47069,11.2,-0.059727782397508374
47071,15.0,-0.05009448986765052
47073,13.7,-0.053454462811305066
47075,11.0,-0.06021877389043915
47077,14.4,-0.051653456951420595
47079,16.5,-0.04613618467820464
47081,10.9,-0.060463658409962845
47083,13.0,-0.05523615457178259
47085,14.3,-0.051911919738563544
47087,11.0,-0.06021877389043915
47089,16.8,-0.04533418531173978
47091,11.6,-0.05874092400743427
47093,37.6,0.01704652844397782
47095,9.4,-0.06408765224208854
47097,8.3,-0.06668584519360221
47099,14.3,-0.051911919738563544
47101,10.4,-0.06168194799333503
47103,18.4,-0.04099942949856268
47105,26.4,-0.01792831038312545
47107,16.2,-0.04693475434460947
47109,12.6,-0.05624552828069421
47111,10.3,-0.06192437565597324
